turn,total_collisions,first_ball_collision,potted_ball,action,start_ball0_x,start_ball0_y,start_ball8_x,start_ball8_y,start_ball1_x,start_ball1_y,start_ball9_x,start_ball9_y,end_ball0_x,end_ball0_y,end_ball8_x,end_ball8_y,end_ball1_x,end_ball1_y,end_ball9_x,end_ball9_y
1,5,1,nothing,52.75,597,137,617,354,652,438,658,171,1031.1898796852117,512.4717217067944,283.5365992582352,278.60328611454537,652.0,438.0,854.3857993071674,219.76446083690416
1,5,1,nothing,53.0,597,137,617,354,652,438,658,171,1048.1382366330795,497.58570349682964,274.6268532592197,278.65171926204675,652.0,438.0,866.4547520524742,216.69451993907992
0,5,1,nothing,53.25,597,137,617,354,652,438,658,171,1065.9440494729959,484.91066945376025,265.87110931921933,278.98619966828727,652.0,438.0,877.9870211874802,213.71630307753426
1,5,1,nothing,53.5,597,137,617,354,652,438,658,171,1084.0824397174229,470.0820392111855,256.2416070908074,290.21025283157724,652.0,438.0,879.4418788884213,210.69128417627104
0,4,1,nothing,53.75,597,137,617,354,652,438,658,171,941.912992684566,570.1826828831926,335.12091937506824,191.1868218934323,652.0,438.0,890.5182159938695,207.90374708779675
0,5,1,nothing,54.0,597,137,617,354,652,438,658,171,953.5148041880794,571.0360450453563,327.69180352782155,189.22965936273658,652.0,438.0,891.6009113945356,205.08642096769563
0,5,1,nothing,54.25,597,137,617,354,652,438,658,171,964.7383033124069,564.97811962325,320.2073251621669,187.41690966290673,652.0,438.0,902.1468647668395,202.48345201229188
1,5,1,nothing,54.5,597,137,617,354,652,438,658,171,976.1869877825156,557.8325894538535,312.66965906788516,185.73994158980943,652.0,438.0,912.1829397378892,199.96561376633662
1,5,1,nothing,54.75,597,137,617,354,652,438,658,171,988.0529997061217,551.5041609219802,305.0936033685545,184.21179882581708,652.0,438.0,912.8951024078649,197.44039682212542
0,5,1,nothing,55.0,597,137,617,354,652,438,658,171,999.9790004864473,542.4711049130768,297.4890061319961,182.8353546586692,652.0,438.0,922.4830650852217,195.0969765769434
0,5,1,nothing,55.25,597,137,617,354,652,438,658,171,1012.6476110337715,537.3576836129695,289.86401425329694,181.6097011945064,652.0,438.0,931.6182375195978,192.83399961928203
0,5,1,nothing,55.5,597,137,617,354,652,438,658,171,1025.1095249628681,527.291464678669,281.10548712215376,193.0675582348655,652.0,438.0,931.8299707706252,190.58424408540995
1,5,1,nothing,55.75,597,137,617,354,652,438,658,171,1038.0960168866764,519.1037654816945,273.46577728334313,192.19310696075573,652.0,438.0,940.4631821389946,188.48640624619392
0,5,1,nothing,56.0,597,137,617,354,652,438,658,171,1051.6893203524933,513.6355792987553,265.8490221063292,191.4931378846965,652.0,438.0,948.7060996792187,186.46523068034213
0,5,1,nothing,56.25,597,137,617,354,652,438,658,171,1064.9407652522336,502.897059228577,258.2916708358734,190.94062030927086,652.0,438.0,956.5710014531467,184.51803116010703
0,5,1,nothing,56.5,597,137,617,354,652,438,658,171,1078.8119845427736,495.3725052084579,250.79259190814494,190.55121240997022,652.0,438.0,963.9791672537052,182.6442828329302
0,5,1,nothing,56.75,597,137,617,354,652,438,658,171,1092.8555613681046,486.86573343369434,243.34817419961738,190.26398693328667,652.0,438.0,971.0187126071612,180.84326920963736
0,6,1,nothing,57.0,597,137,617,354,652,438,658,171,1092.973225916015,478.67203664806465,235.9795900574694,190.15046848235454,652.0,438.0,970.2906280512113,179.08716053913903
0,6,1,nothing,57.25,597,137,617,354,652,438,658,171,1085.1699120624485,470.3985091179514,228.70379089828162,190.215337239748,652.0,438.0,976.8178897269582,177.4329224928655
1,6,1,nothing,57.5,597,137,617,354,652,438,658,171,1078.9762138872118,460.990102775859,221.5190397790284,190.458332711214,652.0,438.0,982.9682146274027,175.84697145790074
0,6,1,nothing,57.75,597,137,617,354,652,438,658,171,1071.7483395023773,450.60614766170744,214.44845381091298,190.88986617446903,652.0,438.0,988.7414978521555,174.3281048366288
0,6,1,nothing,58.0,597,137,617,354,652,438,658,171,1064.992179704301,445.47838691752486,206.29344064782453,203.5842467194889,652.0,438.0,1000.8282687968816,172.88098822557302
0,6,1,nothing,58.25,597,137,617,354,652,438,658,171,1059.5835207757514,433.1455926626721,199.50565714145898,204.4348043253753,652.0,438.0,1005.7187673687012,171.4883033443443
1,6,1,nothing,58.5,597,137,617,354,652,438,658,171,1048.5500973329254,427.13407634435134,192.89017277726737,205.38671270868534,652.0,438.0,1010.1852470933197,170.15930664271454
1,6,1,nothing,58.75,597,137,617,354,652,438,658,171,1044.218776064743,412.7457627965396,186.4634070482379,206.45651147913853,652.0,438.0,1014.2405775329174,168.89273108882685
1,6,1,nothing,59.0,597,137,617,354,652,438,658,171,999.852600140249,553.1709147778553,300.87992477889935,109.26146583337373,652.0,438.0,1023.7818522452559,167.67784528567526
1,6,1,nothing,59.25,597,137,617,354,652,438,658,171,1007.5348419684423,548.5047180635856,296.051448515331,110.08275766562622,652.0,438.0,1026.9935518186699,166.52935446550416
0,6,1,nothing,59.5,597,137,617,354,652,438,658,171,1015.4384957370105,545.723488731813,291.27082604154964,111.08038111158064,652.0,438.0,1029.7303550347249,165.4399821467668
1,6,1,nothing,59.75,597,137,617,354,652,438,658,171,1022.9777166271896,539.3240466966998,286.541929470211,112.24839474209051,652.0,438.0,1037.3982443191026,164.39065127693354
1,6,1,nothing,60.0,597,137,617,354,652,438,658,171,1030.765548018654,535.2298153880784,281.86805406985303,113.5820721758109,652.0,438.0,1044.239921150065,163.3939399201074
1,6,1,nothing,60.25,597,137,617,354,652,438,658,171,1038.4926565143485,530.5689929040044,277.03711695558627,112.91077939063695,652.0,438.0,1050.1961014458957,162.44934231347608
0,6,1,nothing,60.5,597,137,617,354,652,438,658,171,1046.5282073446697,528.9126076283975,272.46998381098297,114.4578254428945,652.0,438.0,1055.3739078176181,161.55664364757394
0,6,1,nothing,60.75,597,137,617,354,652,438,658,171,1054.1292863237632,523.3403397895117,267.96741052530695,116.17226206302341,652.0,438.0,1059.7735413749544,160.7157529052458
1,6,1,nothing,61.0,597,137,617,354,652,438,658,171,1061.643829685914,517.1743608728327,263.29112723115986,115.64917260162395,652.0,438.0,1063.2952738092683,159.92601300082134
0,6,1,nothing,61.25,597,137,617,354,652,438,658,171,1069.4961208844625,514.5404371254169,258.91700257949816,117.56498949333114,652.0,438.0,1069.6394233477727,159.16350133037216
1,6,1,nothing,61.5,597,137,617,354,652,438,658,171,1077.2763084307935,511.61361675611784,254.36385166703852,117.12095811347996,652.0,438.0,1074.5585122072562,158.4522796554518
1,6,1,nothing,61.75,597,137,617,354,652,438,658,171,1084.5173156546466,504.19659421343596,250.12701902875838,119.22749031352583,652.0,438.0,1078.0550107819668,157.79300201323554
1,6,1,nothing,62.0,597,137,617,354,652,438,658,171,1092.1145244695306,500.70561609258374,245.69909474345044,118.86302038057948,652.0,438.0,1082.6864527099174,157.165782059875
1,7,1,nothing,62.25,597,137,617,354,652,438,658,171,1095.8479218294847,497.2653801061158,241.3431488928438,118.53665947348233,652.0,438.0,1089.2346067790506,156.56177698185996
1,7,1,nothing,62.5,597,137,617,354,652,438,658,171,1092.2460440022544,494.29733690953407,237.33197303687126,120.83523674505467,652.0,438.0,1093.0854536396614,156.01900050403657
1,6,1,nothing,62.75,597,137,617,354,652,438,658,171,1089.4185679115442,491.0381838630058,233.1226315019196,120.54667833325588,652.0,438.0,1094.9484742105144,155.53872705368997
1,6,1,nothing,63.0,597,137,617,354,652,438,658,171,1086.2276382644457,487.5798722322493,228.98669397554139,120.30379509126276,652.0,438.0,1083.6923199759667,155.20237800076887
0,6,1,nothing,63.25,597,137,617,354,652,438,658,171,1083.675561122787,483.8275131312384,225.22160266879342,122.7833169280478,652.0,438.0,1072.6010384816952,154.91029594062658
0,6,1,nothing,63.5,597,137,617,354,652,438,658,171,1080.0617709556,479.96141973944856,221.252062786579,122.5508526085426,652.0,438.0,1061.6717659363355,154.66071378661812
1,6,1,nothing,63.75,597,137,617,354,652,438,658,171,1075.3170456476328,475.98475797070853,217.36560133598815,122.33499819911806,652.0,438.0,1050.9198545552956,154.4511548629574
0,6,1,nothing,64.0,597,137,617,354,652,438,658,171,1072.6006161001828,471.5843948250541,213.86773235559096,124.99556050786335,652.0,438.0,1040.3261354580318,154.28059096606194
1,6,1,nothing,64.25,597,137,617,354,652,438,658,171,1069.3691880562678,472.60409518961836,210.15361824832144,124.80380941067608,652.0,438.0,1029.9021341067262,154.14676450998374
1,6,1,nothing,64.5,597,137,617,354,652,438,658,171,1065.3993552296215,468.03552828183723,206.53256617330763,124.61101750770844,652.0,438.0,1019.6447174405157,154.04806956150713
1,6,1,nothing,64.75,597,137,617,354,652,438,658,171,1064.4689362346214,462.93939551768847,203.0065933166506,124.43238028972841,652.0,438.0,1009.5444311180183,153.98326318599683
1,6,1,nothing,65.0,597,137,617,354,652,438,658,171,1059.56757597098,463.90556641617815,199.89327365133383,127.2321282082869,652.0,438.0,999.6209838156792,153.94974067870297
0,6,1,nothing,65.25,597,137,617,354,652,438,658,171,1057.947969379513,458.61913415712553,196.5529253721867,127.0534809218157,652.0,438.0,989.852259149622,153.94696504568134
1,6,1,nothing,65.5,597,137,617,354,652,438,658,171,1056.1149866327257,459.10137671629906,193.31156079085275,126.8682131238536,652.0,438.0,980.2505939826801,153.97274482613614
0,6,1,nothing,65.75,597,137,617,354,652,438,658,171,1053.9619935968853,453.6581555662602,190.1663925190548,126.69211794481,652.0,438.0,970.8116030442658,154.02575932392247
0,6,1,nothing,66.0,597,137,617,354,652,438,658,171,1051.555335959811,447.97895805097824,187.45949429170258,129.6184119669575,652.0,438.0,961.528682098345,154.10487108909365
1,6,1,nothing,66.25,597,137,617,354,652,438,658,171,1048.9314248582273,448.4601231376311,184.52353840141595,129.42180613656026,652.0,438.0,952.4164054808451,154.20780509849683
0,6,1,nothing,66.5,597,137,617,354,652,438,658,171,1046.0494026865451,448.8655061344918,181.68891777177177,129.2161924753303,652.0,438.0,943.4544870630234,154.3342756807624
1,6,1,nothing,66.75,597,137,617,354,652,438,658,171,1042.904611143777,443.06492765998235,178.96513155042715,128.9993246420522,652.0,438.0,934.6610923607749,154.4818431506479
1,6,1,nothing,67.0,597,137,617,354,652,438,658,171,1039.5355354208587,443.5186621593901,176.70525416660598,132.00857945740492,652.0,438.0,926.0207275654104,154.65005784622878
1,6,1,nothing,67.25,597,137,617,354,652,438,658,171,1040.7023874546487,437.01945783819787,174.20913727655537,131.75912884133254,652.0,438.0,917.5396777503933,154.83722597943319
0,6,1,nothing,67.5,597,137,617,354,652,438,658,171,1036.9891120502127,437.4871054034708,175.36377894582893,138.25084953469658,652.0,438.0,909.2173088381237,155.04209250342967
1,6,1,nothing,67.75,597,137,617,354,652,438,658,171,1037.9015790628293,437.424007714381,173.1135757546139,138.08090210722284,652.0,438.0,901.0458040106108,155.26390164496087
0,6,1,nothing,68.0,597,137,617,354,652,438,658,171,1033.9079464598947,431.2780837615446,171.39110930316326,141.5741498419312,652.0,438.0,893.0376954382606,155.50062385018566
0,6,1,nothing,68.25,597,137,617,354,652,438,658,171,1034.6537387958529,431.2571397623182,169.38685858341756,141.33634242711184,652.0,438.0,885.1727793122157,155.75239699570744
1,6,1,nothing,68.5,597,137,617,354,652,438,658,171,1030.3177874945663,431.7698464121019,167.50753254527422,141.07265192704264,652.0,438.0,877.4750362063587,156.01646604192456
0,7,1,nothing,68.75,597,137,617,354,652,438,658,171,1085.2306735495981,356.5993107655906,1092.6241323068734,531.9175147622184,652.0,438.0,869.9182226742744,156.2934804972961
0,7,1,nothing,69.0,597,137,617,354,652,438,658,171,916.981357588777,453.7834626330636,1121.2155616984512,596.2415417334319,652.0,438.0,862.5221980367235,156.58098574977703
0,6,1,nothing,69.25,597,137,617,354,652,438,658,171,959.3488718772672,573.564429925263,944.8684661472745,438.50799589286794,652.0,438.0,855.2694269553158,156.87914435790864
1,6,1,nothing,69.5,597,137,617,354,652,438,658,171,958.106576393956,573.8851101466062,1026.805878156266,169.83645167594838,652.0,438.0,848.1717973252973,157.18608442736476
0,6,1,nothing,69.75,597,137,617,354,652,438,658,171,956.6495899118806,574.0253523289091,478.77301360146816,118.51972441183703,652.0,438.0,841.218846299483,157.50155739387847
0,5,1,nothing,70.0,597,137,617,354,652,438,658,171,955.020057725554,574.4096579440795,328.11053396017905,217.14435416983017,652.0,438.0,834.4162292096732,157.8241803925797
1,5,1,nothing,70.25,597,137,617,354,652,438,658,171,953.1975842965379,574.8839670333015,264.0139740992486,313.24981365252927,652.0,438.0,827.7587719952606,158.15339306838078
1,4,1,nothing,70.5,597,137,617,354,652,438,658,171,951.0597000440339,574.2263372110277,228.1381767995858,363.7035948806728,652.0,438.0,821.2476947139924,158.4881908189973
0,5,1,nothing,70.75,597,137,617,354,652,438,658,171,948.6942711617999,573.0680643868718,621.4243096308328,282.7201048758836,652.0,438.0,814.8813145294839,158.8278144276769
1,6,1,nothing,71.0,597,137,617,354,652,438,658,171,946.1251088479253,571.7788077947814,620.3064242410442,465.0585976146073,709.863648771026,352.39904636809183,808.6582259093199,159.1715137208091
1,4,1,nothing,71.25,597,137,617,354,652,438,658,171,721.8844777525825,386.8284205631357,601.0837108862193,608.8986863361513,652.0,438.0,745.9104599649177,164.01868321713022
1,3,1,nothing,71.5,597,137,617,354,652,438,658,171,716.879211284333,383.1873057089723,590.6534328909752,605.9219542552429,652.0,438.0,741.2100329577365,164.31870169295811
1,3,1,nothing,71.75,597,137,617,354,652,438,658,171,716.2082974150212,383.1497153731155,590.2366299220953,608.6475019578397,652.0,438.0,739.0489870078617,164.42258746173837
0,3,1,nothing,72.0,597,137,617,354,652,438,658,171,715.4972601435875,383.0911059050414,589.6406423388194,611.2785387190361,652.0,438.0,736.8942742512895,164.53133077916456
1,3,1,nothing,72.25,597,137,617,354,652,438,658,171,714.7457997090314,383.01184926290887,589.5322061647718,612.9105159554089,652.0,438.0,734.745900852548,164.64476458973968
1,6,1,nothing,72.5,597,137,617,354,652,438,658,171,979.6438590903618,374.96481117986946,830.8273798843582,482.98855565501543,654.308553009095,438.5352834526229,774.2824767088293,161.27817411387574
0,7,1,nothing,72.75,597,137,617,354,652,438,658,171,1087.2937285632438,290.97601440752067,1061.9153058143538,550.3134114237638,654.2884758656004,438.52308094524204,769.0348383773861,161.63074905710425
0,6,1,nothing,73.0,597,137,617,354,652,438,658,171,858.480926723631,438.83070183771156,923.2808708081267,554.9532976834757,654.2795178740945,438.5135187200306,763.9269907376918,161.98171887438778
1,5,1,nothing,73.25,597,137,617,354,652,438,658,171,913.8539900567685,554.4487179865746,928.6194769673095,397.17444698376266,654.2816076518532,438.5064730251484,758.9473874725171,162.33142813032083
1,5,1,nothing,73.5,597,137,617,354,652,438,658,171,909.3033845542103,551.9436283103856,911.4485864015895,464.19900960095936,654.2949817345232,438.5018889399627,754.1089515277754,162.67815639308242
0,4,-1,nothing,73.75,597,137,617,354,652,438,658,171,706.6931361593829,336.8450780187963,370.9907366729741,545.067531085937,652.0,438.0,658.0,171.0
0,4,-1,nothing,74.0,597,137,617,354,652,438,658,171,703.8295290216302,328.09959121805053,357.80599741794197,558.3455261729074,652.0,438.0,658.0,171.0
0,4,-1,nothing,74.25,597,137,617,354,652,438,658,171,703.7022740685335,318.4281946850998,344.08205758436077,572.5576589492426,652.0,438.0,658.0,171.0
0,5,-1,nothing,74.5,597,137,617,354,652,438,658,171,704.6757198811583,317.6516769887974,331.6348783719709,568.3366432498708,652.0,438.0,658.0,171.0
0,5,-1,nothing,74.75,597,137,617,354,652,438,658,171,704.8222994238811,308.048098699577,319.2264727180027,559.8785315252851,652.0,438.0,658.0,171.0
0,5,-1,nothing,75.0,597,137,617,354,652,438,658,171,706.0729137596882,307.1436582099764,306.490107364108,550.6271924190368,652.0,438.0,658.0,171.0
1,5,-1,nothing,75.25,597,137,617,354,652,438,658,171,706.5591388276242,297.78945689472135,293.56173548975886,539.2170764809771,652.0,438.0,658.0,171.0
0,5,-1,nothing,75.5,597,137,617,354,652,438,658,171,703.9735805327576,282.5943932513678,280.3221246224753,526.9677404959778,652.0,438.0,658.0,171.0
0,5,-1,nothing,75.75,597,137,617,354,652,438,658,171,704.9316362493456,274.3190104972261,266.6698609262067,515.1757667217644,652.0,438.0,658.0,171.0
1,4,-1,nothing,76.0,597,137,617,354,652,438,658,171,790.3405479435454,264.7219013808975,146.85301850539162,137.5439181360733,652.0,438.0,658.0,171.0
0,4,-1,nothing,76.25,597,137,617,354,652,438,658,171,805.7972412451527,281.89039162954055,146.7010431799291,127.51455232134059,652.0,438.0,658.0,171.0
1,4,-1,nothing,76.5,597,137,617,354,652,438,658,171,820.7095708576267,298.404415292066,148.7365770680205,103.69594534558286,652.0,438.0,658.0,171.0
1,5,-1,nothing,76.75,597,137,617,354,652,438,658,171,835.014478533114,314.2399470136748,151.57490297013914,106.38196456530245,652.0,438.0,658.0,171.0
1,5,-1,nothing,77.0,597,137,617,354,652,438,658,171,858.441879635714,328.38754325051144,155.64466096488587,111.28399152068509,652.0,438.0,658.0,171.0
0,5,-1,nothing,77.25,597,137,617,354,652,438,658,171,871.0613125353473,342.8230307139503,164.31942424558522,124.27048528706943,652.0,438.0,658.0,171.0
1,5,-1,nothing,77.5,597,137,617,354,652,438,658,171,891.6348612559472,364.0798979439329,170.18084128170753,127.70415630956917,652.0,438.0,658.0,171.0
1,5,-1,nothing,77.75,597,137,617,354,652,438,658,171,902.2205704673065,376.7009761845079,180.77321927105578,139.4380999604844,652.0,438.0,658.0,171.0
0,5,-1,nothing,78.0,597,137,617,354,652,438,658,171,919.9427003995062,395.4647923993516,189.10837587042613,146.80339093644034,652.0,438.0,658.0,171.0
0,5,-1,nothing,78.25,597,137,617,354,652,438,658,171,943.72600833776,411.9716642823504,198.15541146376972,150.99854180246606,652.0,438.0,658.0,171.0
0,5,-1,nothing,78.5,597,137,617,354,652,438,658,171,957.3654155347192,427.8629361346874,211.98411441605836,163.99791494591304,652.0,438.0,658.0,171.0
0,5,-1,nothing,78.75,597,137,617,354,652,438,658,171,975.8715001075764,441.7009135886303,223.3742442185237,170.603148146958,652.0,438.0,658.0,171.0
1,5,-1,nothing,79.0,597,137,617,354,652,438,658,171,997.5753724339804,453.58164009300503,235.36094899796285,172.5008473999614,652.0,438.0,658.0,171.0
0,5,-1,nothing,79.25,597,137,617,354,652,438,658,171,1014.9917293026434,464.1888707185218,252.29859261636787,186.1413422566853,652.0,438.0,658.0,171.0
0,5,-1,nothing,79.5,597,137,617,354,652,438,658,171,1032.8444919067924,478.4818270155762,266.4682871871114,189.2356473203349,652.0,438.0,658.0,171.0
0,5,-1,nothing,79.75,597,137,617,354,652,438,658,171,1049.121868732387,490.4686625532073,281.7116581843263,192.60741975941076,652.0,438.0,658.0,171.0
1,5,-1,nothing,80.0,597,137,617,354,652,438,658,171,1068.3914034086356,504.22149617871685,334.91327638431346,195.51396591533887,652.0,438.0,658.0,171.0
0,5,-1,nothing,80.25,597,137,617,354,652,438,658,171,1084.2032794156914,514.9890701779609,585.864558928145,366.61713773342376,900.7899532985315,224.14576008786003,658.0,171.0
1,4,-1,nothing,80.5,597,137,617,354,652,438,658,171,1084.3417516633313,527.4331660376065,1076.1919228153702,358.68999414323184,627.4211350910573,296.61839644898566,658.0,171.0
0,5,-1,nothing,80.75,597,137,617,354,652,438,658,171,976.5347882636374,514.1886876656598,893.1682376228747,495.0221729217261,652.0,438.0,658.0,171.0
0,5,-1,nothing,81.0,597,137,617,354,652,438,658,171,1008.8999972895288,557.4250096464921,593.4653825807991,152.7106673694171,652.0,438.0,658.0,171.0
1,5,-1,nothing,81.25,597,137,617,354,652,438,658,171,972.5931012520126,570.0828677369392,174.96870248914993,346.36150202123486,652.8062971985182,438.1588271061149,658.0,171.0
1,4,-1,nothing,81.5,597,137,617,354,652,438,658,171,718.7648626356893,389.1666562168967,599.2215955062146,607.622240254212,653.4062327724881,438.26134893072555,658.0,171.0
1,6,0,nothing,81.75,597,137,617,354,652,438,658,171,904.2695221439217,538.7145503721185,112.81104973021635,202.73354179975854,796.6680380647701,518.2795547590035,658.0,171.0
1,6,0,nothing,82.0,597,137,617,354,652,438,658,171,859.2762363161393,492.7791134295496,109.14729430107417,203.46873698901936,821.5535202681583,550.5606013175774,658.0,171.0
1,6,0,nothing,82.25,597,137,617,354,652,438,658,171,821.5549373839535,492.2001669824549,106.09779215030908,204.41047412357358,846.2968313264203,550.105135267081,658.0,171.0
1,5,-1,nothing,82.5,597,137,617,354,652,438,658,171,800.9252988177401,491.098266714486,103.17249201242555,199.5893778418139,858.5763072482044,549.2103198609287,658.0,171.0
1,4,-1,nothing,82.75,597,137,617,354,652,438,658,171,772.522993139464,476.77473058646666,106.68322798670636,200.39612023060556,882.8060648833533,563.7041219463546,658.0,171.0
1,5,-1,nothing,83.0,597,137,617,354,652,438,658,171,746.4515110210621,463.96320323890023,113.12123608274223,195.52621261885093,908.9269974587439,571.8118798223618,658.0,171.0
1,5,-1,nothing,83.25,597,137,617,354,652,438,658,171,722.7553378576632,452.7112542893915,119.39132302163571,185.81445349135592,936.0045012056125,561.3374483639191,658.0,171.0
0,5,-1,nothing,83.5,597,137,617,354,652,438,658,171,701.4044362191453,443.0759566913423,126.96476325008213,182.5787709523678,965.1681377061187,547.1165573808454,658.0,171.0
1,5,-1,nothing,83.75,597,137,617,354,652,438,658,171,682.2969576455268,435.1527396025971,106.1568254193166,228.7922471239437,1074.0849757221636,345.7101630331853,658.0,171.0
0,5,-1,nothing,84.0,597,137,617,354,652,438,658,171,665.2294532447725,429.06153757079795,136.19280737568795,258.13029551614477,1066.0528082427404,326.35165490472036,658.0,171.0
0,5,-1,nothing,84.25,597,137,617,354,652,438,658,171,649.8834289331803,424.9367010484816,168.18056695897457,287.12119872106285,1056.8950593465363,305.7255558620703,658.0,171.0
1,5,-1,nothing,84.5,597,137,617,354,652,438,658,171,635.8271572741302,422.91673963003166,201.91583776966277,315.5333839776989,1048.123106660958,283.6987438292814,658.0,171.0
1,5,-1,nothing,84.75,597,137,617,354,652,438,658,171,622.533051127579,423.1298944058397,237.1344861595444,342.9396865457172,1040.9718535715647,260.30023529147434,658.0,171.0
1,5,-1,nothing,85.0,597,137,617,354,652,438,658,171,609.4130538456621,425.6420848345682,273.4849421002981,368.9213509653619,1036.3246543729952,235.6009239678947,658.0,171.0
1,5,-1,nothing,85.25,597,137,617,354,652,438,658,171,595.8790431497617,430.4955020015511,309.67507438518186,401.0873908820145,1030.4046860168905,221.7480217394997,658.0,171.0
0,5,-1,nothing,85.5,597,137,617,354,652,438,658,171,581.3994677061161,437.6429524876265,346.23906304448406,429.88708291785366,1027.6434585490836,195.99838791935628,658.0,171.0
1,5,-1,nothing,85.75,597,137,617,354,652,438,658,171,565.5357073484051,447.03607148994644,382.65000972964623,454.97152202176807,1023.8695821073934,182.35945790834828,658.0,171.0
0,5,-1,nothing,86.0,597,137,617,354,652,438,658,171,547.9687905473459,458.5861764572353,417.6953847582604,481.9007322787061,1028.3091478888002,156.165891729199,658.0,171.0
0,5,-1,nothing,86.25,597,137,617,354,652,438,658,171,528.4891318713786,472.21963501331686,451.06275624844585,508.16268518679067,1026.9889027352374,143.991085711773,658.0,171.0
1,6,-1,nothing,86.5,597,137,617,354,652,438,658,171,507.02555679080456,487.7988014230278,482.3923057541813,531.4173096671959,1033.1230178315575,119.07854426683006,658.0,171.0
1,5,-1,nothing,86.75,597,137,617,354,652,438,658,171,483.44380034379964,505.4660061389663,511.5072419111793,551.0472092131826,1041.645675056654,108.59120864451181,658.0,171.0
0,6,-1,nothing,87.0,597,137,617,354,652,438,658,171,457.8826109960896,524.9864164400516,537.7677609736929,568.7150140559718,1047.801320066282,102.93548066940171,658.0,171.0
1,5,-1,nothing,87.25,597,137,617,354,652,438,658,171,430.3965148162116,546.380215458533,563.5463817993445,556.6673602023244,1058.6982767750656,105.5332335484519,658.0,171.0
1,5,-1,nothing,87.5,597,137,617,354,652,438,658,171,401.10546765623394,569.614908260141,586.929850185553,528.9884173399939,1074.498106441426,114.10272029294238,658.0,171.0
1,4,-1,nothing,87.75,597,137,617,354,652,438,658,171,373.0503085898245,565.7190656544327,606.3491264124997,505.84238435430643,1115.801042706266,79.64999620825728,658.0,171.0
1,6,-1,nothing,88.0,597,137,617,354,652,438,658,171,344.9807801738864,550.5208355280542,622.2076306993457,487.071580574622,1096.6884741461497,116.89639555591548,658.0,171.0
0,5,-1,nothing,88.25,597,137,617,354,652,438,658,171,315.44067501942806,538.2018933621459,635.1788031538972,472.4345382335521,1074.9095915901034,115.07800991839079,658.0,171.0
0,5,-1,nothing,88.5,597,137,617,354,652,438,658,171,285.6784639540454,519.2231018445791,646.1792259645939,461.5730677161867,1051.9572417773475,112.60566046846647,658.0,171.0
0,5,-1,nothing,88.75,597,137,617,354,652,438,658,171,254.78876739658793,503.14827466825886,656.2522906775837,453.9535991809796,1029.466962541058,108.70776753691031,658.0,171.0
1,5,-1,nothing,89.0,597,137,617,354,652,438,658,171,223.14387186564838,488.15076779061866,666.3848289743561,448.9236468786807,1007.5569721998099,104.76655207956908,658.0,171.0
1,4,-1,nothing,89.25,597,137,617,354,652,438,658,171,191.38960808173232,470.1160600826275,677.3050511843469,445.7508499835387,985.8355876686522,106.58818306026727,658.0,171.0
1,4,-1,nothing,89.5,597,137,617,354,652,438,658,171,159.7029904571086,449.1562333303903,689.3817284668598,443.7540988256896,964.313715230276,117.35279047681398,658.0,171.0
0,4,-1,nothing,89.75,597,137,617,354,652,438,658,171,128.23158478159198,425.06737782896056,702.6954385541801,442.4257817841829,943.8288445761585,128.81573021420712,658.0,171.0
0,5,-1,nothing,90.0,597,137,617,354,652,438,658,171,104.99466069004914,406.0530757578288,717.0842699147897,441.3935807398709,925.5453055137299,154.16247208675426,658.0,171.0
0,5,-1,nothing,90.25,597,137,617,354,652,438,658,171,120.47839742230191,388.9420996696413,732.2847461018725,440.43634190442344,907.3279709944954,166.4695279949567,658.0,171.0
1,6,-1,nothing,90.5,597,137,617,354,652,438,658,171,135.47447725134657,377.94545796167495,713.6949975239862,399.58439086919435,987.9104168955682,321.7272860095123,658.0,171.0
0,5,-1,nothing,90.75,597,137,617,354,652,438,658,171,150.66689333005647,357.36312075371285,837.5575629324153,460.55502402862606,801.1265974386688,214.34170233349118,658.0,171.0
1,5,-1,nothing,91.0,597,137,617,354,652,438,658,171,163.76502215428374,343.47457520620776,861.8938008295295,460.96850261871407,784.6119696407499,228.59891585294875,658.0,171.0
1,5,-1,nothing,91.25,597,137,617,354,652,438,658,171,181.78479645026522,319.8145653006059,884.7205206003772,461.1689360743585,770.8696158292972,254.46146131994615,658.0,171.0
1,5,-1,nothing,91.5,597,137,617,354,652,438,658,171,192.856704284058,303.29037586824853,905.7707562275232,461.12763534108296,758.4551622624036,267.44569566657907,658.0,171.0
0,5,-1,nothing,91.75,597,137,617,354,652,438,658,171,206.5584024821032,286.04620845119626,924.8514035725325,460.814925852609,747.7642332826151,279.75898135578046,658.0,171.0
0,5,-1,nothing,92.0,597,137,617,354,652,438,658,171,222.6623548290753,268.10497312674806,941.8806147829017,460.20668317947735,739.0286555811202,302.688054946209,658.0,171.0
1,5,-1,nothing,92.25,597,137,617,354,652,438,658,171,234.1672255082403,248.72821839645795,956.8311264742523,459.2788084255244,731.1226772980829,313.52868668285964,658.0,171.0
0,5,-1,nothing,92.5,597,137,617,354,652,438,658,171,247.1308596956225,228.63512584379242,969.7179981928814,458.0530332994508,724.7386624235102,334.18204446479047,658.0,171.0
0,5,-1,nothing,92.75,597,137,617,354,652,438,658,171,261.4521462911208,207.84887772090514,980.6024611342714,456.5369982081057,718.9231576472074,343.6990396247688,658.0,171.0
